sno,header,title,titleUrl,subtitles,time,products,activityControls,description
31906,YouTube,Watched Pakistan Resorts To Ceasefire Violations After Indian Army Foils Terror Infiltration Bid | Sources,https://www.youtube.com/watch?v=Wk5XdxtUNJM,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T16:28:08.430Z,['YouTube'],['YouTube watch history'],
31907,YouTube,"Watched सरहद से Modi की ललकार, मचा China-Pak में हाहाकार! देखिए Mahabharat, Sucherita Kukreti के साथ",https://www.youtube.com/watch?v=sdl1dVXuRJE,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-14T15:48:29.088Z,['YouTube'],['YouTube watch history'],
31908,YouTube,Watched US-INDIA RELATIONSHIP | BLITZKRIEG With Major Gaurav Arya (Retd),https://www.youtube.com/watch?v=2n92QFr8quU,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T15:16:59.170Z,['YouTube'],['YouTube watch history'],
31909,YouTube,Watched PM Modi Celebrates Diwali With Army Personnel In Jaisalmer; Pays Tribute To Soldiers,https://www.youtube.com/watch?v=K1329ifKcQ0,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T14:24:03.601Z,['YouTube'],['YouTube watch history'],
31910,YouTube,Watched https://www.youtube.com/watch?v=bXJIWAMgpcU,https://www.youtube.com/watch?v=bXJIWAMgpcU,,2020-11-14T14:23:20.519Z,['YouTube'],['YouTube watch history'],
31911,YouTube,"Watched Longewala वॉर मेमोरियल पर लड़ाकू टैंक पर सवार जुदा अंदाज में नजर आए PM Modi,  बढ़ाया जवानों का हौसला!",https://www.youtube.com/watch?v=Wafq7OGAOJ8,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-14T14:14:43.956Z,['YouTube'],['YouTube watch history'],
31912,YouTube,Watched Drug Probe: Big Bollywood Names Come Under NCB's Scanner | The Debate With Arnab Goswami,https://www.youtube.com/watch?v=n0dTlr71iqU,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T12:51:27.144Z,['YouTube'],['YouTube watch history'],
31913,YouTube,Watched Fmr US President Obama's Analysis On Rahul Gandhi Stares At Cong? | The Debate With Arnab Goswami,https://www.youtube.com/watch?v=TGKSgWVTpNA,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T12:36:07.240Z,['YouTube'],['YouTube watch history'],
31914,YouTube,Watched Fmr Solicitor General Mohan Parasaran Speaks On His Journey; Reveals Why 2 SGs Exited During UPA Era,https://www.youtube.com/watch?v=e2lGHgI2W9M,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T12:21:07.948Z,['YouTube'],['YouTube watch history'],
31915,YouTube Music,Watched Voice Over And Taarif Karoon Kya Uski,https://www.youtube.com/watch?v=Ws3F0FXajyI,"[{'name': 'Seema Alimchandani - Topic', 'url': 'https://www.youtube.com/channel/UCNvqkmsazlf0LyRJdSZqEmA'}]",2020-11-14T12:20:39.915Z,['YouTube'],['YouTube watch history'],
31916,YouTube,Watched LIVE : मोदी कैबिनेट में हो रही है जोरदार बदलाव की तैयारी | Narendra Modi | New Cabinet Ministers,https://www.youtube.com/watch?v=YxtiajsOaAE,"[{'name': 'harsh ki baat LIVE', 'url': 'https://www.youtube.com/channel/UCIUd9149-XvdV0giPROH-eg'}]",2020-11-14T12:08:09.804Z,['YouTube'],['YouTube watch history'],
31917,YouTube,"Watched Obama की किताब , राहुल गांधी को ऐसे कैसे बोल दिया आपने? | Fun-Tantra |Rahul Gandhi |Obama |RJ Raunak",https://www.youtube.com/watch?v=X5dHbvACtU0,"[{'name': 'RJ Raunac', 'url': 'https://www.youtube.com/channel/UCKop7_gs7xq5tbrDDYuplhA'}]",2020-11-14T09:25:01.237Z,['YouTube'],['YouTube watch history'],
31918,YouTube,Watched Arnab Goswami  Addressees Keynote - Aggressive Journalist - Nation wants to know,https://www.youtube.com/watch?v=FJasHHkydQI,"[{'name': 'Arth - A Culture Fest', 'url': 'https://www.youtube.com/channel/UCaklEtEToMNBixP1rZCGWiw'}]",2020-11-14T08:30:15.154Z,['YouTube'],['YouTube watch history'],
31919,YouTube,Watched Arnab Goswami & MohanDas Pai discuss News Industry at AIMA's NMC,https://www.youtube.com/watch?v=G0bfG7EkQZY,"[{'name': 'All India Management Association', 'url': 'https://www.youtube.com/channel/UCu-ZAFW22_-Aq67BzwlDf1g'}]",2020-11-14T07:37:01.248Z,['YouTube'],['YouTube watch history'],
31920,YouTube,Watched Arnab Goswami gets candid at EEMAX Global 2016,https://www.youtube.com/watch?v=t5GvZ2pPa94,"[{'name': 'EEMA INDIA', 'url': 'https://www.youtube.com/channel/UC1aQSDGu7OxTeOcA-0ccTLg'}]",2020-11-14T07:16:15.268Z,['YouTube'],['YouTube watch history'],
31921,YouTube,Watched Uttar Pradesh - Operation Clean has begun |Traitors will be eliminated completely | Prashant Kapoor,https://www.youtube.com/watch?v=BDBLKXFnDIQ,"[{'name': 'AstroKapoor', 'url': 'https://www.youtube.com/channel/UCpg-rSVxo3EgwEmWHl2nN9A'}]",2020-11-14T07:08:52.024Z,['YouTube'],['YouTube watch history'],
31922,YouTube,Watched Should Drugs Be Legalised to Fight Depression? 🙏 With Sadhguru in Challenging Times - 08 Nov,https://www.youtube.com/watch?v=pCjZaeDPWlo,"[{'name': 'Sadhguru', 'url': 'https://www.youtube.com/channel/UCcYzLCs3zrQIBVHYA1sK2sw'}]",2020-11-14T07:04:20.203Z,['YouTube'],['YouTube watch history'],
31923,YouTube,Watched https://www.youtube.com/watch?v=tP9wsA2sePY,https://www.youtube.com/watch?v=tP9wsA2sePY,,2020-11-14T07:02:01.165Z,['YouTube'],['YouTube watch history'],
31924,YouTube,Watched Think Twice Before You Sneeze 🙏 With Sadhguru in Challenging Times - 01 Nov,https://www.youtube.com/watch?v=4TkDG2n9pug,"[{'name': 'Sadhguru', 'url': 'https://www.youtube.com/channel/UCcYzLCs3zrQIBVHYA1sK2sw'}]",2020-11-14T06:59:05.555Z,['YouTube'],['YouTube watch history'],
31925,YouTube,Watched https://www.youtube.com/watch?v=d9Yh0c0Bbdc,https://www.youtube.com/watch?v=d9Yh0c0Bbdc,,2020-11-14T06:54:28.802Z,['YouTube'],['YouTube watch history'],
31926,YouTube,Watched PM Modi Celebrates Diwali With Jawans At Jaisalmer | Panelists Speak To Republic TV,https://www.youtube.com/watch?v=aMUi2JqRNtc,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-14T06:47:21.594Z,['YouTube'],['YouTube watch history'],
31927,YouTube,Watched a video that has been removed,,,2020-11-14T03:01:04.161Z,['YouTube'],['YouTube watch history'],
31928,YouTube,Watched I Automated The Chrome Dinosaur Game Using Python 🔥,https://www.youtube.com/watch?v=PXz2nFNuNJU,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T17:48:21.325Z,['YouTube'],['YouTube watch history'],
31929,YouTube,Watched Virtual Environment & Requirements.txt | Python Tutorials For Absolute Beginners In Hindi #43,https://www.youtube.com/watch?v=Lah7WGW6exg,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T17:24:07.541Z,['YouTube'],['YouTube watch history'],
31930,YouTube,Watched Exercise 6: Game Development: Snake Water Gun | Python Tutorials For Absolute Beginners In Hindi #40,https://www.youtube.com/watch?v=kHYaYbHQOg0,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T17:21:04.383Z,['YouTube'],['YouTube watch history'],
31931,YouTube,Watched Beginner Friendly Full Python Tutorials(Teaser) | Python Tutorials For Absolute Beginners In Hindi#0,https://www.youtube.com/watch?v=aqvDTCpNRek,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T17:19:43.939Z,['YouTube'],['YouTube watch history'],
31932,YouTube,Watched The Best Time to Dig Into Your Genius – Kagiso Rabada with Sadhguru Pt 1,https://www.youtube.com/watch?v=EQCYNTeLefE,"[{'name': 'Sadhguru', 'url': 'https://www.youtube.com/channel/UCcYzLCs3zrQIBVHYA1sK2sw'}]",2020-11-13T17:02:27.411Z,['YouTube'],['YouTube watch history'],
31933,YouTube,Watched Indian Army Hits Back At Pak For Targeting Civilian Areas In J&K | Arnab Goswami Debates,https://www.youtube.com/watch?v=y3tQ-cH3uVk,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T16:41:37.363Z,['YouTube'],['YouTube watch history'],
31934,YouTube,Watched बड़ी खबर: Maharashtra में 'President Rule' हुआ लागू,https://www.youtube.com/watch?v=IXWOr6DCblg,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-13T16:37:27.458Z,['YouTube'],['YouTube watch history'],
31935,YouTube,Watched जगमग हुई Ayodhya CM Yogi बोले- 'अगले साल जलेंगे 7.51 लाख दीये',https://www.youtube.com/watch?v=NaTynYRa8lI,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-13T16:16:08.734Z,['YouTube'],['YouTube watch history'],
31936,YouTube,Watched Pakistan Runs For Cover As India Hammers Pak Posts Along The LoC | Arnab Goswami Debates,https://www.youtube.com/watch?v=58imvySdGUU,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T16:12:04.049Z,['YouTube'],['YouTube watch history'],
31937,YouTube,"Watched 'NDA Will Decide On CM', Says Nitish Kumar Despite BJP's Unwavering Endorsement",https://www.youtube.com/watch?v=3HKCL7kcGqw,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T15:02:07.510Z,['YouTube'],['YouTube watch history'],
31938,YouTube,Watched Indian Army Demolishes Pakistani Posts At LoC Over Unprovoked Ceasefire Violation,https://www.youtube.com/watch?v=mH1fufXazGo,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T14:50:48.244Z,['YouTube'],['YouTube watch history'],
31939,YouTube,Watched Sushant Case : CBI May Expose Big After Diwali | Dr. Manish Kumar | Capital TV,https://www.youtube.com/watch?v=wePf_P8dht8,"[{'name': 'CAPITAL TV', 'url': 'https://www.youtube.com/channel/UCGaOkbpMXx4j07kxQYpxFDA'}]",2020-11-13T14:43:01.619Z,['YouTube'],['YouTube watch history'],
31940,YouTube,Watched Ajax tutorial in hindi | JavaScript Tutorial In Hindi #35,https://www.youtube.com/watch?v=FJZEVmF3eDg,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T13:11:36.325Z,['YouTube'],['YouTube watch history'],
31941,YouTube,Watched Creating an Editable Div Exercise 2: Solution | JavaScript Tutorial In Hindi #25,https://www.youtube.com/watch?v=kk6T2-xeW5A,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T13:10:19.869Z,['YouTube'],['YouTube watch history'],
31942,YouTube,Watched Date Object: Date & Time In JavaScript | JavaScript Tutorial In Hindi #24,https://www.youtube.com/watch?v=7QaZ4lehCfk,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T12:54:06.954Z,['YouTube'],['YouTube watch history'],
31943,YouTube,Watched PM Modi inaugurates Institute of Teaching and Research in Ayurveda at Jamnagar & National Institute,https://www.youtube.com/watch?v=eHJsA1uwePI,"[{'name': 'Narendra Modi', 'url': 'https://www.youtube.com/channel/UC1NF71EwP41VdjAU1iXdLkw'}]",2020-11-13T12:25:57.843Z,['YouTube'],['YouTube watch history'],
31944,YouTube,Watched Barack Obama ने Rahul Gandhi को बताया 'नर्वस' तो Giriraj बोले- अब कुछ कहने की जरूरत नहीं,https://www.youtube.com/watch?v=AwlJGETREcs,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-13T12:20:38.554Z,['YouTube'],['YouTube watch history'],
31945,YouTube,Watched Ayodhya Deepotsav 2020: UP CM Yogi Adityanath Offers Prayers at Ram Janmabhoomi site,https://www.youtube.com/watch?v=s235zoEHTLo,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T12:01:57.280Z,['YouTube'],['YouTube watch history'],
31946,YouTube,Watched Republic TV's CFO Summoned; Questioned At Alibag Police Station,https://www.youtube.com/watch?v=NlxjlKlW8nA,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:56:57.957Z,['YouTube'],['YouTube watch history'],
31947,YouTube,Watched Arjun Rampal Reaches NCB Office After Raids At Actor's Bandra Residence,https://www.youtube.com/watch?v=gi9AkE3pnLM,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:51:27.639Z,['YouTube'],['YouTube watch history'],
31948,YouTube,Watched One BSF Jawan Martyred As Pakistan Continues Firing Along LoC In North Kashmir,https://www.youtube.com/watch?v=La3_rzmWr8c,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:45:47.689Z,['YouTube'],['YouTube watch history'],
31949,YouTube,Watched Math Object In JavaScript | JavaScript Tutorial In Hindi #23,https://www.youtube.com/watch?v=IhARNbBrYrs,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T11:09:40.074Z,['YouTube'],['YouTube watch history'],
31950,YouTube,"Watched SC Shows The Way On Rule Of Law, Emblem Of Justice Stands Tall | The Debate With Arnab Goswami",https://www.youtube.com/watch?v=BlXyBsBIYxw,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:07:10.101Z,['YouTube'],['YouTube watch history'],
31951,YouTube,Watched Project 1: Build a Notes Taking Website Using Pure JavaScript | JavaScript Tutorial In Hindi #22,https://www.youtube.com/watch?v=kwgNsNhYcHo,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T11:05:26.018Z,['YouTube'],['YouTube watch history'],
31952,YouTube,Watched Creating Editable Div Using JavaScript: Exercise 2 | JavaScript Tutorial In Hindi #21,https://www.youtube.com/watch?v=cPtIm7m4Gkg,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T11:04:35.626Z,['YouTube'],['YouTube watch history'],
31953,YouTube,Watched Local & Session storage in JavaScript | JavaScript Tutorial In Hindi #20,https://www.youtube.com/watch?v=xSv-9Yod83Q,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T11:04:28.174Z,['YouTube'],['YouTube watch history'],
31954,YouTube,Watched Kodiyeri Balakrishnan Quits As CPI(M) State Secretary Days After Son Bineesh's Arrest,https://www.youtube.com/watch?v=BjMpqnX-5Fs,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:01:58.084Z,['YouTube'],['YouTube watch history'],
31955,YouTube,Watched Ayodhya Deepotsav 2020: UP CM Yogi Adityanath To Visit Ram Ki Paidi For Diwali Celebrations,https://www.youtube.com/watch?v=mxD68yCeO5M,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:01:45.475Z,['YouTube'],['YouTube watch history'],
31956,YouTube,Watched Congress Calls PM Modi’s Diwali With Armed Forces As A ‘PR Stunt’,https://www.youtube.com/watch?v=pombiTf4Y4I,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T11:00:20.454Z,['YouTube'],['YouTube watch history'],
31957,YouTube,Watched Smart Page Crawler In JS Exercise1: Solution | JavaScript Tutorial In Hindi #19,https://www.youtube.com/watch?v=vDdQ6s_yeiA,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T10:58:29.432Z,['YouTube'],['YouTube watch history'],
31958,YouTube,Watched https://www.youtube.com/watch?v=tHyUVoQZn-M,https://www.youtube.com/watch?v=tHyUVoQZn-M,,2020-11-13T10:51:27.566Z,['YouTube'],['YouTube watch history'],
31959,YouTube,Watched Ayodhya पहुंचे CM Yogi और राज्यपाल Anandiben Patel; भव्य दीपोत्सव कार्यक्रम में होंगे शामिल,https://www.youtube.com/watch?v=ziyHQp2A_ik,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-13T10:43:23.416Z,['YouTube'],['YouTube watch history'],
31960,YouTube,Watched More on JavaScript Events | JavaScript Tutorial In Hindi #18,https://www.youtube.com/watch?v=XFKvwSxWDN0,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T10:02:52.132Z,['YouTube'],['YouTube watch history'],
31961,YouTube,Watched Events & Event Object In JavaScript | JavaScript Tutorial In Hindi #17,https://www.youtube.com/watch?v=rxPw8kJUPQ0,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T09:55:07.207Z,['YouTube'],['YouTube watch history'],
31962,YouTube,Watched कोविदः 1.5.1 श्लोकेषु अन्वयक्रमः  - पत्राचारद्वारा  संस्कृतम्,https://www.youtube.com/watch?v=O3SE6qOlbHc,"[{'name': 'Samskrita Shikshanam', 'url': 'https://www.youtube.com/channel/UC0hjxSl7vsrnYKuADFg1ITw'}]",2020-11-13T08:27:48.119Z,['YouTube'],['YouTube watch history'],
31963,YouTube,Watched कोविदः 1.1.1 समासपरिचयः  - पत्राचारद्वारा संस्कृतम्,https://www.youtube.com/watch?v=fWefFZtYpsE,"[{'name': 'Samskrita Shikshanam', 'url': 'https://www.youtube.com/channel/UC0hjxSl7vsrnYKuADFg1ITw'}]",2020-11-13T07:36:09.330Z,['YouTube'],['YouTube watch history'],
31964,YouTube,"Watched अर्नब गोस्वामी समर्थक बाबा ने बताया कांग्रेस का काला इतिहास | Uddhav Thackeray , Congress , Hindutva",https://www.youtube.com/watch?v=tbiP0dMwgBw,"[{'name': 'Public Views India', 'url': 'https://www.youtube.com/channel/UCmS0nm-bPNhnO4nnWJCbcqQ'}]",2020-11-13T07:34:59.289Z,['YouTube'],['YouTube watch history'],
31965,YouTube,Watched Smeer Thakkar Paying Price For A Post Against Uddhav Thackeray ITripti Shrivastava I Capital TV,https://www.youtube.com/watch?v=v9c0PiMfIiM,"[{'name': 'CAPITAL TV', 'url': 'https://www.youtube.com/channel/UCGaOkbpMXx4j07kxQYpxFDA'}]",2020-11-13T07:26:57.679Z,['YouTube'],['YouTube watch history'],
31966,YouTube,"Watched SC Upholds Rule Of Law, Unshakeable Pillar Of Democracy Shows The Way | Arnab Goswami Debates",https://www.youtube.com/watch?v=T7_xqhEIxGk,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T07:23:46.720Z,['YouTube'],['YouTube watch history'],
31967,YouTube,Watched Finance Minister Nirmala Sitharaman Announces Centre’s New Stimulus Package,https://www.youtube.com/watch?v=O2i3r-gL2ZQ,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T07:11:54.705Z,['YouTube'],['YouTube watch history'],
31968,YouTube,Watched Prototype Inheritance In JavaScript | JavaScript Tutorial In Hindi #30,https://www.youtube.com/watch?v=azTgmrQaYl0,"[{'name': 'CodeWithHarry', 'url': 'https://www.youtube.com/channel/UCeVMnSShP_Iviwkknt83cww'}]",2020-11-13T06:39:50.638Z,['YouTube'],['YouTube watch history'],
31969,YouTube,Watched Arjun Rampal Leaves For NCB Office To Be Questioned In Drugs Case; Actor's Friend Arrested,https://www.youtube.com/watch?v=JJQy1kSA-Bo,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T06:34:29.999Z,['YouTube'],['YouTube watch history'],
31970,YouTube,"Watched और, प्रधानमंत्री मोदी, भाजपा अध्यक्ष नड्डा का नारा लगाने लगे",https://www.youtube.com/watch?v=8V6Pzxr_erQ,"[{'name': 'HARSH VARDHAN TRIPATHI', 'url': 'https://www.youtube.com/channel/UC0BQdLALVmrUeX5wvsEOEdA'}]",2020-11-13T06:14:26.350Z,['YouTube'],['YouTube watch history'],
31971,YouTube,Watched PM Modi unveils statue of Swami Vivekananda at Jawaharlal Nehru University campus,https://www.youtube.com/watch?v=zW6vJIluCRs,"[{'name': 'Narendra Modi', 'url': 'https://www.youtube.com/channel/UC1NF71EwP41VdjAU1iXdLkw'}]",2020-11-13T05:14:36.956Z,['YouTube'],['YouTube watch history'],
31972,YouTube,Watched PM Narendra Modi Unveils Vivekananda's Statue In JNU | Dr. Manish Kumar  Capital TV,https://www.youtube.com/watch?v=5bbC0faztRQ,"[{'name': 'CAPITAL TV', 'url': 'https://www.youtube.com/channel/UCGaOkbpMXx4j07kxQYpxFDA'}]",2020-11-13T04:53:15.809Z,['YouTube'],['YouTube watch history'],
31973,YouTube,Watched COVID-19 India: Recovery rate improves to 92.89% | News for Hearing Impaired | 13.11.2020,https://www.youtube.com/watch?v=d8LiQoO5X1s,"[{'name': 'DD News', 'url': 'https://www.youtube.com/channel/UCKwucPzHZ7zCUIf7If-Wo1g'}]",2020-11-13T04:53:06.136Z,['YouTube'],['YouTube watch history'],
31974,YouTube,"Watched Barack Obama की किताब में Rahul Gandhi का जिक्र,लिखी ये बड़ी बात | वनइंडिया हिंदी",https://www.youtube.com/watch?v=l9I2HGSDBHk,"[{'name': 'Oneindia Hindi | वनइंडिया हिंदी', 'url': 'https://www.youtube.com/channel/UCOjgc1p2hJ4GZi6pQQoXWYQ'}]",2020-11-13T04:49:50.564Z,['YouTube'],['YouTube watch history'],
31975,YouTube,Watched Arnab Goswami Is Back With A Message For The Nation After Spending 8 Days In Jail | Lead Story,https://www.youtube.com/watch?v=7As5o2Gy444,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T04:48:51.815Z,['YouTube'],['YouTube watch history'],
31976,YouTube,"Watched India Tejects Pak's 'Updated' 26/11 Terror List, Claims Key Conspirators Omitted",https://www.youtube.com/watch?v=9DUND0IwCFA,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-13T04:45:32.460Z,['YouTube'],['YouTube watch history'],
31977,YouTube,"Watched 'सच की जीत, साजिश की हार' ! देखिए Poochta Hai Bharat, Arnab Goswami के साथ",https://www.youtube.com/watch?v=ys8xAYTTy-M,"[{'name': 'Republic Bharat', 'url': 'https://www.youtube.com/channel/UC7wXt18f2iA3EDXeqAVuKng'}]",2020-11-13T01:54:09.679Z,['YouTube'],['YouTube watch history'],
31978,YouTube,Watched LIVE : Nitish Kumar के तो सुर ही बदल गए हैं? | Bihar Analysis | JDU BJP | NDA Government | Modi,https://www.youtube.com/watch?v=fQsNHj_4HBY,"[{'name': 'harsh ki baat LIVE', 'url': 'https://www.youtube.com/channel/UCIUd9149-XvdV0giPROH-eg'}]",2020-11-13T01:46:32.843Z,['YouTube'],['YouTube watch history'],
31979,YouTube,Watched Sambhashanam 4 | Course 3,https://www.youtube.com/watch?v=4PYU3W1TrnY,"[{'name': 'Sanskrit Club IIT Roorkee', 'url': 'https://www.youtube.com/channel/UCUSJtvBOvimvpkzVP4NGmsw'}]",2020-11-13T01:44:47.918Z,['YouTube'],['YouTube watch history'],
31980,YouTube,"Watched Twitter Issued Notice Over Showing Leh As Part Of J&K, National Security Analyst Backs Centre's Move",https://www.youtube.com/watch?v=bQZPPt_sutI,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-12T17:13:18.450Z,['YouTube'],['YouTube watch history'],
31981,YouTube,Watched Chandigarh: Citizens Offer Prayers For Arnab Goswami Over His Release After Supreme Court's Order,https://www.youtube.com/watch?v=Jxqt8NgOg2o,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-12T17:12:40.590Z,['YouTube'],['YouTube watch history'],
31982,YouTube,"Watched Apex Court Stands For Personal Liberty, Upholds Rule Of Law | Arnab Goswami Debates",https://www.youtube.com/watch?v=_alaRR_9rc0,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-12T17:11:30.980Z,['YouTube'],['YouTube watch history'],
31983,YouTube,"Watched #ArnabIsBack In His Studio Stronger Than Before, Republic Won't Relent | Arnab Goswami Debates",https://www.youtube.com/watch?v=XPJgVce0COg,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-12T17:04:23.433Z,['YouTube'],['YouTube watch history'],
31984,YouTube,Watched #ArnabIsBack: Unprecedented Global Support Makes Republic's Resolve Stronger | Arnab Goswami Debates,https://www.youtube.com/watch?v=tcEK7IjvGmM,"[{'name': 'Republic World', 'url': 'https://www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw'}]",2020-11-12T17:01:51.815Z,['YouTube'],['YouTube watch history'],
31985,YouTube,Watched https://www.youtube.com/watch?v=e8GFIUmLVNY,https://www.youtube.com/watch?v=e8GFIUmLVNY,,2020-11-12T16:48:53.610Z,['YouTube'],['YouTube watch history'],
31986,YouTube,Watched BJP leader Jyotiraditya M. Scindia speaks on Madhya Pradesh by-polls result | EXCLUSIVE,https://www.youtube.com/watch?v=g04h2R-47_s,"[{'name': 'TIMES NOW', 'url': 'https://www.youtube.com/channel/UC6RJ7-PaXg6TIH2BzZfTV7w'}]",2020-11-12T15:52:35.808Z,['YouTube'],['YouTube watch history'],
